production_order_id,part_id,lot_id,production_timestamp,quantity,machine_id,operator_id,shift,plant_code,status
PO004250,PART-010,LOT-04250,2024-01-28 11:24:00,377,M016,OP028,1,PLANT3,completed
PO004251,PART-037,LOT-04251,2024-01-19 10:13:00,168,M009,OP006,1,PLANT1,in_progress
PO004252,PART-009,LOT-04252,2024-01-15 15:53:00,142,M006,OP051,2,PLANT2,completed
PO004253,PART-038,LOT-04253,2024-01-30 16:58:00,115,M009,OP022,2,PLANT2,completed
PO004254,PART-016,LOT-04254,2024-01-29 07:20:00,497,M006,OP029,1,PLANT3,completed
PO004255,PART-022,LOT-04255,2024-01-30 15:50:00,92,M002,OP018,2,PLANT1,completed
PO004256,PART-002,LOT-04256,2024-01-27 04:18:00,68,M009,OP089,3,PLANT1,completed
PO004257,PART-040,LOT-04257,2024-01-09 14:19:00,136,M006,OP067,2,PLANT2,completed
PO004258,PART-014,LOT-04258,2024-01-14 12:19:00,273,M003,OP078,1,PLANT3,completed
PO004259,PART-039,LOT-04259,2024-01-01 09:55:00,429,M016,OP043,1,PLANT2,in_progress
PO004260,PART-022,LOT-04260,2024-01-13 05:31:00,373,M011,OP017,3,PLANT2,completed
PO004261,PART-029,LOT-04261,2024-01-15 17:27:00,243,M019,OP089,2,PLANT3,completed
PO004262,PART-013,LOT-04262,2024-01-26 01:57:00,133,M004,OP004,3,PLANT1,completed
PO004263,PART-026,LOT-04263,2024-01-13 22:34:00,145,M007,OP087,3,PLANT1,completed
PO004264,PART-049,LOT-04264,2024-01-20 16:24:00,340,M005,OP017,2,PLANT2,completed
PO004265,PART-030,LOT-04265,2024-01-10 22:29:00,124,M003,OP054,3,PLANT3,completed
PO004266,PART-003,LOT-04266,2024-01-19 03:11:00,225,M010,OP094,3,PLANT2,completed
PO004267,PART-029,LOT-04267,2024-01-01 03:46:00,126,M018,OP047,3,PLANT1,completed
PO004268,PART-003,LOT-04268,2024-01-16 05:58:00,334,M011,OP022,3,PLANT3,completed
PO004269,PART-020,LOT-04269,2024-01-07 03:45:00,342,M010,OP011,3,PLANT3,in_progress
PO004270,PART-041,LOT-04270,2024-01-22 12:33:00,425,M010,OP094,1,PLANT1,completed
PO004271,PART-032,LOT-04271,2024-01-13 07:11:00,29,M014,OP061,1,PLANT2,completed
PO004272,PART-028,LOT-04272,2024-01-21 15:16:00,235,M005,OP048,2,PLANT3,delayed
PO004273,PART-028,LOT-04273,2024-01-08 06:39:00,27,M002,OP032,1,PLANT3,completed
PO004274,PART-033,LOT-04274,2024-01-17 05:45:00,344,M013,OP034,3,PLANT2,completed
PO004275,PART-019,LOT-04275,2024-01-27 02:36:00,249,M009,OP041,3,PLANT3,completed
PO004276,PART-038,LOT-04276,2024-01-10 12:08:00,73,M017,OP028,1,PLANT3,completed
PO004277,PART-037,LOT-04277,2024-01-23 01:05:00,403,M019,OP070,3,PLANT3,completed
PO004278,PART-039,LOT-04278,2024-01-04 12:31:00,151,M020,OP091,1,PLANT3,completed
PO004279,PART-038,LOT-04279,2024-01-29 05:26:00,475,M011,OP041,3,PLANT1,in_progress
PO004280,PART-039,LOT-04280,2024-01-10 10:41:00,93,M014,OP100,1,PLANT2,completed
PO004281,PART-009,LOT-04281,2024-01-06 23:56:00,401,M008,OP076,3,PLANT2,in_progress
PO004282,PART-007,LOT-04282,2024-01-06 22:49:00,71,M006,OP092,3,PLANT3,completed
PO004283,PART-035,LOT-04283,2024-01-30 14:58:00,58,M004,OP043,2,PLANT3,completed
PO004284,PART-022,LOT-04284,2024-01-11 09:00:00,148,M001,OP001,1,PLANT3,completed
PO004285,PART-044,LOT-04285,2024-01-21 11:59:00,243,M006,OP018,1,PLANT1,in_progress
PO004286,PART-034,LOT-04286,2024-01-14 20:15:00,500,M016,OP039,2,PLANT1,in_progress
PO004287,PART-041,LOT-04287,2024-01-08 08:31:00,194,M013,OP092,1,PLANT2,completed
PO004288,PART-045,LOT-04288,2024-01-23 09:03:00,52,M017,OP100,1,PLANT3,completed
PO004289,PART-009,LOT-04289,2024-01-10 07:56:00,250,M017,OP083,1,PLANT3,completed
PO004290,PART-004,LOT-04290,2024-01-16 00:15:00,356,M018,OP038,3,PLANT1,completed
PO004291,PART-004,LOT-04291,2024-01-18 11:53:00,377,M003,OP094,1,PLANT1,completed
PO004292,PART-017,LOT-04292,2024-01-27 04:38:00,348,M012,OP052,3,PLANT2,completed
PO004293,PART-037,LOT-04293,2024-01-28 06:46:00,294,M009,OP051,1,PLANT1,completed
PO004294,PART-021,LOT-04294,2024-01-24 10:51:00,239,M015,OP080,1,PLANT2,completed
PO004295,PART-025,LOT-04295,2024-01-09 18:35:00,472,M018,OP031,2,PLANT1,in_progress
PO004296,PART-029,LOT-04296,2024-01-08 00:23:00,123,M013,OP016,3,PLANT1,in_progress
PO004297,PART-004,LOT-04297,2024-01-27 02:53:00,470,M005,OP054,3,PLANT1,completed
PO004298,PART-009,LOT-04298,2024-01-01 08:05:00,70,M014,OP042,1,PLANT2,delayed
PO004299,PART-047,LOT-04299,2024-01-21 11:06:00,370,M017,OP053,1,PLANT2,completed
PO004300,PART-043,LOT-04300,2024-01-24 18:58:00,224,M011,OP042,2,PLANT2,in_progress
PO004301,PART-023,LOT-04301,2024-01-05 13:05:00,108,M009,OP061,1,PLANT2,completed
PO004302,PART-001,LOT-04302,2024-01-03 09:07:00,217,M017,OP058,1,PLANT2,completed
PO004303,PART-027,LOT-04303,2024-01-25 03:56:00,458,M005,OP038,3,PLANT3,completed
PO004304,PART-005,LOT-04304,2024-01-19 20:59:00,215,M012,OP033,2,PLANT2,completed
PO004305,PART-012,LOT-04305,2024-01-12 16:22:00,461,M010,OP034,2,PLANT1,completed
PO004306,PART-038,LOT-04306,2024-01-28 20:03:00,261,M010,OP001,2,PLANT1,in_progress
PO004307,PART-013,LOT-04307,2024-01-10 04:11:00,290,M014,OP069,3,PLANT2,completed
PO004308,PART-050,LOT-04308,2024-01-11 14:54:00,448,M011,OP061,2,PLANT1,completed
PO004309,PART-029,LOT-04309,2024-01-01 21:42:00,145,M014,OP025,2,PLANT1,in_progress
PO004310,PART-020,LOT-04310,2024-01-13 04:29:00,98,M007,OP066,3,PLANT3,completed
PO004311,PART-012,LOT-04311,2024-01-03 01:23:00,428,M011,OP094,3,PLANT1,completed
PO004312,PART-048,LOT-04312,2024-01-25 08:00:00,134,M001,OP078,1,PLANT2,completed
PO004313,PART-014,LOT-04313,2024-01-13 05:56:00,362,M019,OP002,3,PLANT3,completed
PO004314,PART-041,LOT-04314,2024-01-04 00:19:00,441,M020,OP061,3,PLANT3,completed
PO004315,PART-037,LOT-04315,2024-01-23 03:54:00,89,M009,OP044,3,PLANT1,completed
PO004316,PART-008,LOT-04316,2024-01-10 13:05:00,205,M013,OP079,1,PLANT2,completed
PO004317,PART-020,LOT-04317,2024-01-15 11:05:00,488,M002,OP060,1,PLANT1,completed
PO004318,PART-050,LOT-04318,2024-01-18 04:29:00,404,M016,OP039,3,PLANT3,delayed
PO004319,PART-001,LOT-04319,2024-01-27 01:54:00,184,M016,OP082,3,PLANT3,delayed
PO004320,PART-037,LOT-04320,2024-01-12 10:23:00,366,M001,OP044,1,PLANT3,in_progress
PO004321,PART-049,LOT-04321,2024-01-25 23:06:00,43,M005,OP085,3,PLANT2,completed
PO004322,PART-046,LOT-04322,2024-01-29 01:55:00,148,M009,OP019,3,PLANT3,in_progress
PO004323,PART-003,LOT-04323,2024-01-11 14:47:00,66,M012,OP068,2,PLANT3,delayed
PO004324,PART-009,LOT-04324,2024-01-16 02:46:00,286,M009,OP079,3,PLANT1,completed
PO004325,PART-020,LOT-04325,2024-01-07 23:44:00,40,M008,OP013,3,PLANT3,completed
PO004326,PART-043,LOT-04326,2024-01-21 22:15:00,261,M010,OP069,3,PLANT2,completed
PO004327,PART-040,LOT-04327,2024-01-17 15:00:00,78,M010,OP009,2,PLANT3,in_progress
PO004328,PART-048,LOT-04328,2024-01-13 03:58:00,485,M017,OP093,3,PLANT1,completed
PO004329,PART-033,LOT-04329,2024-01-24 18:08:00,406,M005,OP078,2,PLANT2,completed
PO004330,PART-034,LOT-04330,2024-01-19 01:00:00,376,M017,OP036,3,PLANT1,completed
PO004331,PART-011,LOT-04331,2024-01-12 03:16:00,351,M008,OP022,3,PLANT2,completed
PO004332,PART-042,LOT-04332,2024-01-17 09:51:00,389,M018,OP049,1,PLANT3,completed
PO004333,PART-018,LOT-04333,2024-01-08 13:02:00,255,M014,OP062,1,PLANT2,delayed
PO004334,PART-014,LOT-04334,2024-01-05 11:45:00,454,M015,OP025,1,PLANT3,completed
PO004335,PART-026,LOT-04335,2024-01-09 06:34:00,451,M019,OP028,1,PLANT3,delayed
PO004336,PART-044,LOT-04336,2024-01-04 22:25:00,210,M003,OP068,3,PLANT1,completed
PO004337,PART-033,LOT-04337,2024-01-07 19:22:00,170,M005,OP049,2,PLANT2,in_progress
PO004338,PART-037,LOT-04338,2024-01-15 05:14:00,232,M020,OP071,3,PLANT3,in_progress
PO004339,PART-027,LOT-04339,2024-01-07 22:51:00,140,M005,OP059,3,PLANT3,completed
PO004340,PART-042,LOT-04340,2024-01-22 13:28:00,80,M015,OP080,1,PLANT3,delayed
PO004341,PART-002,LOT-04341,2024-01-07 21:28:00,472,M006,OP030,2,PLANT2,completed
PO004342,PART-037,LOT-04342,2024-01-03 13:50:00,38,M014,OP041,1,PLANT2,in_progress
PO004343,PART-046,LOT-04343,2024-01-25 16:10:00,341,M015,OP008,2,PLANT3,in_progress
PO004344,PART-018,LOT-04344,2024-01-22 05:00:00,248,M019,OP042,3,PLANT3,completed
PO004345,PART-041,LOT-04345,2024-01-21 06:14:00,235,M016,OP041,1,PLANT2,completed
PO004346,PART-034,LOT-04346,2024-01-04 12:32:00,439,M018,OP070,1,PLANT3,completed
PO004347,PART-029,LOT-04347,2024-01-10 13:31:00,256,M017,OP009,1,PLANT2,completed
PO004348,PART-021,LOT-04348,2024-01-23 11:42:00,328,M002,OP072,1,PLANT3,completed
PO004349,PART-033,LOT-04349,2024-01-28 16:40:00,410,M013,OP022,2,PLANT2,in_progress
PO004350,PART-014,LOT-04350,2024-01-24 00:10:00,154,M018,OP066,3,PLANT2,completed
PO004351,PART-034,LOT-04351,2024-01-02 00:57:00,460,M005,OP003,3,PLANT3,completed
PO004352,PART-006,LOT-04352,2024-01-07 20:51:00,141,M019,OP052,2,PLANT3,completed
PO004353,PART-008,LOT-04353,2024-01-29 17:52:00,422,M020,OP004,2,PLANT3,in_progress
PO004354,PART-048,LOT-04354,2024-01-05 00:21:00,300,M018,OP013,3,PLANT1,delayed
PO004355,PART-042,LOT-04355,2024-01-25 13:50:00,287,M013,OP084,1,PLANT1,completed
PO004356,PART-009,LOT-04356,2024-01-02 05:00:00,352,M016,OP001,3,PLANT2,completed
PO004357,PART-049,LOT-04357,2024-01-28 02:58:00,38,M004,OP007,3,PLANT2,completed
PO004358,PART-015,LOT-04358,2024-01-22 21:25:00,419,M005,OP076,2,PLANT3,completed
PO004359,PART-036,LOT-04359,2024-01-28 14:40:00,477,M008,OP029,2,PLANT2,delayed
PO004360,PART-033,LOT-04360,2024-01-20 20:56:00,358,M010,OP078,2,PLANT2,delayed
PO004361,PART-016,LOT-04361,2024-01-15 09:21:00,42,M014,OP063,1,PLANT2,completed
PO004362,PART-040,LOT-04362,2024-01-19 19:56:00,461,M017,OP094,2,PLANT1,delayed
PO004363,PART-013,LOT-04363,2024-01-16 09:32:00,201,M015,OP002,1,PLANT2,completed
PO004364,PART-048,LOT-04364,2024-01-05 14:55:00,412,M006,OP085,2,PLANT1,completed
PO004365,PART-022,LOT-04365,2024-01-16 11:39:00,343,M002,OP088,1,PLANT2,completed
PO004366,PART-003,LOT-04366,2024-01-17 06:27:00,85,M003,OP068,1,PLANT2,completed
PO004367,PART-044,LOT-04367,2024-01-11 03:11:00,284,M009,OP091,3,PLANT2,completed
PO004368,PART-020,LOT-04368,2024-01-17 17:33:00,280,M018,OP027,2,PLANT1,delayed
PO004369,PART-020,LOT-04369,2024-01-03 21:47:00,177,M016,OP007,2,PLANT3,delayed
PO004370,PART-007,LOT-04370,2024-01-07 22:26:00,499,M008,OP083,3,PLANT2,in_progress
PO004371,PART-013,LOT-04371,2024-01-19 05:33:00,294,M015,OP015,3,PLANT2,completed
PO004372,PART-026,LOT-04372,2024-01-25 07:04:00,328,M003,OP096,1,PLANT1,completed
PO004373,PART-029,LOT-04373,2024-01-21 11:53:00,336,M015,OP069,1,PLANT1,in_progress
PO004374,PART-010,LOT-04374,2024-01-11 13:32:00,347,M010,OP100,1,PLANT3,completed
PO004375,PART-028,LOT-04375,2024-01-24 07:39:00,169,M009,OP053,1,PLANT2,completed
PO004376,PART-019,LOT-04376,2024-01-02 03:01:00,488,M008,OP099,3,PLANT2,completed
PO004377,PART-028,LOT-04377,2024-01-14 13:40:00,436,M001,OP009,1,PLANT2,completed
PO004378,PART-009,LOT-04378,2024-01-28 21:43:00,183,M016,OP028,2,PLANT2,completed
PO004379,PART-014,LOT-04379,2024-01-06 10:00:00,201,M019,OP064,1,PLANT2,completed
PO004380,PART-011,LOT-04380,2024-01-28 08:54:00,485,M005,OP085,1,PLANT2,completed
PO004381,PART-033,LOT-04381,2024-01-18 21:48:00,306,M007,OP091,2,PLANT1,completed
PO004382,PART-006,LOT-04382,2024-01-16 02:00:00,306,M012,OP091,3,PLANT3,completed
PO004383,PART-011,LOT-04383,2024-01-11 07:41:00,136,M006,OP039,1,PLANT1,completed
PO004384,PART-048,LOT-04384,2024-01-17 23:14:00,55,M018,OP045,3,PLANT3,completed
PO004385,PART-035,LOT-04385,2024-01-12 06:16:00,318,M014,OP050,1,PLANT1,delayed
PO004386,PART-014,LOT-04386,2024-01-14 15:33:00,169,M013,OP061,2,PLANT3,completed
PO004387,PART-012,LOT-04387,2024-01-06 13:37:00,196,M019,OP046,1,PLANT3,completed
PO004388,PART-006,LOT-04388,2024-01-29 12:58:00,269,M009,OP095,1,PLANT3,completed
PO004389,PART-005,LOT-04389,2024-01-21 02:43:00,21,M011,OP002,3,PLANT1,in_progress
PO004390,PART-005,LOT-04390,2024-01-24 09:00:00,360,M004,OP052,1,PLANT3,completed
PO004391,PART-042,LOT-04391,2024-01-14 01:07:00,476,M004,OP030,3,PLANT2,in_progress
PO004392,PART-043,LOT-04392,2024-01-22 19:45:00,217,M002,OP091,2,PLANT3,completed
PO004393,PART-036,LOT-04393,2024-01-10 06:09:00,375,M016,OP058,1,PLANT2,completed
PO004394,PART-009,LOT-04394,2024-01-27 22:03:00,434,M005,OP069,3,PLANT2,completed
PO004395,PART-041,LOT-04395,2024-01-11 23:38:00,123,M001,OP020,3,PLANT2,delayed
PO004396,PART-041,LOT-04396,2024-01-16 19:58:00,497,M001,OP074,2,PLANT3,completed
PO004397,PART-025,LOT-04397,2024-01-09 12:26:00,79,M018,OP025,1,PLANT2,completed
PO004398,PART-030,LOT-04398,2024-01-06 14:28:00,327,M013,OP054,2,PLANT2,completed
PO004399,PART-005,LOT-04399,2024-01-01 01:38:00,91,M011,OP096,3,PLANT2,delayed
PO004400,PART-018,LOT-04400,2024-01-08 21:56:00,435,M002,OP018,2,PLANT1,completed
PO004401,PART-045,LOT-04401,2024-01-11 00:29:00,157,M020,OP076,3,PLANT3,completed
PO004402,PART-014,LOT-04402,2024-01-20 22:06:00,236,M018,OP029,3,PLANT2,completed
PO004403,PART-040,LOT-04403,2024-01-01 17:38:00,68,M016,OP058,2,PLANT3,completed
PO004404,PART-010,LOT-04404,2024-01-29 22:18:00,175,M009,OP052,3,PLANT1,completed
PO004405,PART-002,LOT-04405,2024-01-29 01:41:00,104,M007,OP032,3,PLANT2,completed
PO004406,PART-020,LOT-04406,2024-01-18 23:56:00,484,M012,OP056,3,PLANT2,completed
PO004407,PART-025,LOT-04407,2024-01-03 09:23:00,76,M018,OP050,1,PLANT1,completed
PO004408,PART-009,LOT-04408,2024-01-18 06:38:00,131,M003,OP073,1,PLANT3,completed
PO004409,PART-023,LOT-04409,2024-01-30 06:09:00,215,M020,OP082,1,PLANT2,completed
PO004410,PART-049,LOT-04410,2024-01-08 04:31:00,347,M006,OP063,3,PLANT3,completed
PO004411,PART-017,LOT-04411,2024-01-05 05:13:00,172,M020,OP006,3,PLANT1,completed
PO004412,PART-036,LOT-04412,2024-01-15 17:12:00,21,M006,OP096,2,PLANT2,completed
PO004413,PART-047,LOT-04413,2024-01-10 11:30:00,445,M009,OP100,1,PLANT2,delayed
PO004414,PART-017,LOT-04414,2024-01-26 00:00:00,224,M016,OP019,3,PLANT1,completed
PO004415,PART-035,LOT-04415,2024-01-11 09:47:00,313,M001,OP039,1,PLANT2,completed
PO004416,PART-015,LOT-04416,2024-01-04 00:12:00,149,M012,OP036,3,PLANT2,completed
PO004417,PART-045,LOT-04417,2024-01-04 19:24:00,211,M016,OP038,2,PLANT3,in_progress
PO004418,PART-010,LOT-04418,2024-01-17 06:35:00,67,M004,OP034,1,PLANT3,completed
PO004419,PART-030,LOT-04419,2024-01-24 22:30:00,284,M015,OP076,3,PLANT2,completed
PO004420,PART-009,LOT-04420,2024-01-01 08:49:00,168,M001,OP075,1,PLANT2,completed
PO004421,PART-029,LOT-04421,2024-01-23 13:16:00,353,M014,OP055,1,PLANT1,completed
PO004422,PART-004,LOT-04422,2024-01-25 01:05:00,431,M012,OP065,3,PLANT1,completed
PO004423,PART-047,LOT-04423,2024-01-25 09:21:00,265,M008,OP011,1,PLANT2,completed
PO004424,PART-006,LOT-04424,2024-01-15 18:31:00,67,M003,OP033,2,PLANT1,completed
PO004425,PART-035,LOT-04425,2024-01-19 18:37:00,107,M004,OP002,2,PLANT2,completed
PO004426,PART-005,LOT-04426,2024-01-25 23:25:00,253,M004,OP006,3,PLANT3,completed
PO004427,PART-041,LOT-04427,2024-01-24 20:53:00,183,M014,OP039,2,PLANT1,completed
PO004428,PART-030,LOT-04428,2024-01-03 09:45:00,228,M018,OP084,1,PLANT1,completed
PO004429,PART-028,LOT-04429,2024-01-27 07:32:00,356,M007,OP032,1,PLANT3,completed
PO004430,PART-017,LOT-04430,2024-01-09 03:44:00,381,M007,OP002,3,PLANT2,completed
PO004431,PART-012,LOT-04431,2024-01-09 21:15:00,47,M006,OP065,2,PLANT2,in_progress
PO004432,PART-042,LOT-04432,2024-01-16 06:03:00,485,M001,OP087,1,PLANT2,delayed
PO004433,PART-009,LOT-04433,2024-01-08 15:43:00,167,M004,OP013,2,PLANT2,completed
PO004434,PART-002,LOT-04434,2024-01-19 08:57:00,229,M016,OP005,1,PLANT1,completed
PO004435,PART-017,LOT-04435,2024-01-15 13:15:00,398,M019,OP073,1,PLANT1,completed
PO004436,PART-026,LOT-04436,2024-01-20 07:34:00,477,M008,OP027,1,PLANT3,completed
PO004437,PART-009,LOT-04437,2024-01-07 04:12:00,456,M005,OP036,3,PLANT1,completed
PO004438,PART-021,LOT-04438,2024-01-11 13:31:00,464,M019,OP017,1,PLANT1,completed
PO004439,PART-004,LOT-04439,2024-01-17 22:48:00,213,M005,OP084,3,PLANT1,completed
PO004440,PART-043,LOT-04440,2024-01-28 22:35:00,407,M002,OP010,3,PLANT1,completed
PO004441,PART-017,LOT-04441,2024-01-25 07:28:00,177,M007,OP029,1,PLANT3,completed
PO004442,PART-015,LOT-04442,2024-01-30 04:57:00,109,M012,OP024,3,PLANT3,completed
PO004443,PART-008,LOT-04443,2024-01-10 18:29:00,101,M008,OP094,2,PLANT3,completed
PO004444,PART-027,LOT-04444,2024-01-13 21:26:00,190,M005,OP028,2,PLANT2,completed
PO004445,PART-026,LOT-04445,2024-01-14 13:56:00,415,M010,OP079,1,PLANT2,completed
PO004446,PART-001,LOT-04446,2024-01-08 21:14:00,155,M019,OP066,2,PLANT2,completed
PO004447,PART-018,LOT-04447,2024-01-08 21:54:00,401,M002,OP094,2,PLANT3,delayed
PO004448,PART-016,LOT-04448,2024-01-20 21:36:00,404,M015,OP082,2,PLANT3,completed
PO004449,PART-016,LOT-04449,2024-01-13 14:15:00,358,M019,OP071,2,PLANT3,completed
PO004450,PART-012,LOT-04450,2024-01-29 07:12:00,261,M008,OP046,1,PLANT2,in_progress
PO004451,PART-006,LOT-04451,2024-01-16 05:28:00,372,M006,OP050,3,PLANT2,completed
PO004452,PART-022,LOT-04452,2024-01-26 14:38:00,453,M003,OP035,2,PLANT2,completed
PO004453,PART-025,LOT-04453,2024-01-08 04:15:00,209,M008,OP082,3,PLANT3,completed
PO004454,PART-027,LOT-04454,2024-01-19 22:55:00,173,M004,OP035,3,PLANT2,completed
PO004455,PART-024,LOT-04455,2024-01-10 23:23:00,147,M013,OP075,3,PLANT3,completed
PO004456,PART-019,LOT-04456,2024-01-21 02:16:00,418,M009,OP098,3,PLANT2,completed
PO004457,PART-021,LOT-04457,2024-01-11 14:51:00,193,M007,OP072,2,PLANT3,completed
PO004458,PART-045,LOT-04458,2024-01-19 13:20:00,85,M019,OP071,1,PLANT2,completed
PO004459,PART-010,LOT-04459,2024-01-14 04:21:00,123,M013,OP064,3,PLANT3,completed
PO004460,PART-007,LOT-04460,2024-01-16 10:00:00,263,M003,OP021,1,PLANT3,completed
PO004461,PART-042,LOT-04461,2024-01-20 00:56:00,120,M018,OP029,3,PLANT2,completed
PO004462,PART-043,LOT-04462,2024-01-14 01:03:00,230,M018,OP043,3,PLANT3,completed
PO004463,PART-016,LOT-04463,2024-01-27 07:03:00,33,M014,OP013,1,PLANT2,completed
PO004464,PART-010,LOT-04464,2024-01-14 11:20:00,309,M016,OP076,1,PLANT3,completed
PO004465,PART-039,LOT-04465,2024-01-25 20:47:00,423,M003,OP054,2,PLANT1,completed
PO004466,PART-015,LOT-04466,2024-01-23 18:14:00,62,M004,OP051,2,PLANT3,completed
PO004467,PART-045,LOT-04467,2024-01-22 00:31:00,65,M001,OP032,3,PLANT1,completed
PO004468,PART-014,LOT-04468,2024-01-22 13:43:00,86,M013,OP008,1,PLANT2,completed
PO004469,PART-050,LOT-04469,2024-01-01 04:26:00,68,M009,OP069,3,PLANT3,completed
PO004470,PART-031,LOT-04470,2024-01-26 04:59:00,482,M001,OP072,3,PLANT1,completed
PO004471,PART-018,LOT-04471,2024-01-27 02:47:00,126,M004,OP017,3,PLANT1,delayed
PO004472,PART-026,LOT-04472,2024-01-09 22:35:00,323,M010,OP099,3,PLANT2,completed
PO004473,PART-021,LOT-04473,2024-01-30 05:43:00,162,M005,OP096,3,PLANT3,delayed
PO004474,PART-041,LOT-04474,2024-01-08 11:37:00,218,M010,OP045,1,PLANT2,completed
PO004475,PART-013,LOT-04475,2024-01-28 05:00:00,75,M015,OP018,3,PLANT3,delayed
PO004476,PART-038,LOT-04476,2024-01-29 16:47:00,480,M010,OP002,2,PLANT1,completed
PO004477,PART-037,LOT-04477,2024-01-12 22:27:00,278,M003,OP086,3,PLANT1,completed
PO004478,PART-027,LOT-04478,2024-01-18 10:37:00,387,M010,OP073,1,PLANT2,completed
PO004479,PART-027,LOT-04479,2024-01-21 13:09:00,364,M001,OP053,1,PLANT3,in_progress
PO004480,PART-015,LOT-04480,2024-01-10 22:36:00,188,M008,OP077,3,PLANT1,completed
PO004481,PART-025,LOT-04481,2024-01-05 21:20:00,106,M012,OP099,2,PLANT3,completed
PO004482,PART-026,LOT-04482,2024-01-12 05:40:00,310,M020,OP035,3,PLANT3,completed
PO004483,PART-049,LOT-04483,2024-01-04 16:48:00,119,M008,OP030,2,PLANT2,delayed
PO004484,PART-014,LOT-04484,2024-01-22 16:10:00,489,M014,OP062,2,PLANT3,in_progress
PO004485,PART-044,LOT-04485,2024-01-13 10:52:00,293,M004,OP037,1,PLANT1,in_progress
PO004486,PART-035,LOT-04486,2024-01-13 01:46:00,65,M002,OP010,3,PLANT2,completed
PO004487,PART-014,LOT-04487,2024-01-02 17:10:00,57,M009,OP070,2,PLANT1,completed
PO004488,PART-001,LOT-04488,2024-01-13 21:01:00,316,M019,OP085,2,PLANT3,completed
PO004489,PART-002,LOT-04489,2024-01-03 03:56:00,454,M010,OP084,3,PLANT1,in_progress
PO004490,PART-003,LOT-04490,2024-01-07 20:24:00,291,M018,OP054,2,PLANT2,delayed
PO004491,PART-026,LOT-04491,2024-01-25 18:30:00,36,M003,OP080,2,PLANT3,completed
PO004492,PART-019,LOT-04492,2024-01-07 13:42:00,82,M007,OP034,1,PLANT3,in_progress
PO004493,PART-022,LOT-04493,2024-01-14 18:15:00,303,M009,OP020,2,PLANT1,completed
PO004494,PART-013,LOT-04494,2024-01-04 09:34:00,237,M002,OP090,1,PLANT2,completed
PO004495,PART-043,LOT-04495,2024-01-05 09:02:00,268,M019,OP013,1,PLANT1,delayed
PO004496,PART-025,LOT-04496,2024-01-03 16:10:00,60,M011,OP062,2,PLANT1,in_progress
PO004497,PART-006,LOT-04497,2024-01-23 13:13:00,79,M007,OP018,1,PLANT3,completed
PO004498,PART-044,LOT-04498,2024-01-15 01:59:00,494,M001,OP018,3,PLANT2,delayed
PO004499,PART-043,LOT-04499,2024-01-01 04:42:00,102,M017,OP072,3,PLANT3,completed
PO004500,PART-006,LOT-04500,2024-01-06 10:13:00,87,M018,OP059,1,PLANT3,completed
PO004501,PART-009,LOT-04501,2024-01-23 01:17:00,498,M003,OP099,3,PLANT3,completed
PO004502,PART-028,LOT-04502,2024-01-22 16:23:00,454,M017,OP048,2,PLANT2,completed
PO004503,PART-028,LOT-04503,2024-01-09 12:49:00,329,M003,OP031,1,PLANT3,completed
PO004504,PART-006,LOT-04504,2024-01-02 16:58:00,490,M016,OP039,2,PLANT3,delayed
PO004505,PART-043,LOT-04505,2024-01-18 05:54:00,82,M019,OP037,3,PLANT1,completed
PO004506,PART-010,LOT-04506,2024-01-06 09:56:00,198,M010,OP007,1,PLANT1,completed
PO004507,PART-006,LOT-04507,2024-01-16 06:28:00,131,M011,OP007,1,PLANT2,completed
PO004508,PART-028,LOT-04508,2024-01-09 10:39:00,218,M003,OP053,1,PLANT3,completed
PO004509,PART-023,LOT-04509,2024-01-16 08:14:00,105,M011,OP023,1,PLANT3,completed
PO004510,PART-020,LOT-04510,2024-01-04 09:58:00,21,M005,OP082,1,PLANT2,completed
PO004511,PART-047,LOT-04511,2024-01-03 23:00:00,498,M015,OP075,3,PLANT3,completed
PO004512,PART-040,LOT-04512,2024-01-13 13:22:00,286,M017,OP046,1,PLANT2,completed
PO004513,PART-019,LOT-04513,2024-01-24 01:26:00,311,M020,OP029,3,PLANT1,completed
PO004514,PART-007,LOT-04514,2024-01-27 21:21:00,341,M011,OP056,2,PLANT2,completed
PO004515,PART-043,LOT-04515,2024-01-19 06:58:00,126,M012,OP047,1,PLANT3,completed
PO004516,PART-010,LOT-04516,2024-01-09 09:13:00,249,M003,OP059,1,PLANT1,completed
PO004517,PART-009,LOT-04517,2024-01-30 17:41:00,205,M013,OP047,2,PLANT1,completed
PO004518,PART-001,LOT-04518,2024-01-22 16:22:00,31,M002,OP011,2,PLANT2,in_progress
PO004519,PART-042,LOT-04519,2024-01-13 11:46:00,76,M008,OP001,1,PLANT2,completed
PO004520,PART-027,LOT-04520,2024-01-09 04:38:00,153,M002,OP090,3,PLANT3,completed
PO004521,PART-007,LOT-04521,2024-01-01 05:37:00,21,M014,OP053,3,PLANT3,completed
PO004522,PART-044,LOT-04522,2024-01-13 09:02:00,431,M004,OP063,1,PLANT1,completed
PO004523,PART-001,LOT-04523,2024-01-22 11:14:00,228,M006,OP025,1,PLANT3,completed
PO004524,PART-008,LOT-04524,2024-01-16 23:34:00,465,M006,OP018,3,PLANT1,completed
PO004525,PART-010,LOT-04525,2024-01-09 05:40:00,109,M018,OP020,3,PLANT2,completed
PO004526,PART-018,LOT-04526,2024-01-22 10:30:00,187,M005,OP068,1,PLANT1,completed
